Format Version,1.23,Take Name,Calibration Ground Plane_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-01-05 02.08.46.118 ,Capture Start Frame,1203290,Total Frames in Take,1623,Total Exported Frames,1623,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
847,7.058333,-0.424697,0.076721,0.198342,0.880004,0.321040,1.109215,0.705184,0.001573,0.345717,1.212267,0.667678,0.724843,0.363195,0.872182,0.698354,0.000000,0.281433,0.857962,0.766439,0.000000,0.316692,1.246217,0.729975,0.797577,0.310118,1.133320,0.800670,0.009413,0.291487,0.975956,0.818084,0.000000,0.363683,1.099829,0.708529,0.847718,0.263437,1.364885,0.559096,0.000000,0.386375,0.972069,0.741158,0.000000,0.288259,1.357459,0.561858,0.000000,0.345750,1.211799,0.666614,,,,,,,,,,0.316440,1.246366,0.731167,0.309123,1.133689,0.801325,,,,0.366414,1.100026,0.706818,,,,,,,0.389724,0.995914,0.722669,0.253717,0.913009,0.707458,0.349826,0.935364,0.630488,0.289991,0.971779,0.779862,,,,-2.646298,0.783454,1.338196,-2.783907,0.843234,1.145158,-2.757229,0.767963,1.122453,-2.942333,0.844610,1.133136,-3.349901,0.778008,1.305082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.256794,1.356273,0.558969,0.279870,1.346760,0.550714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,7.066667,-0.432267,0.085612,0.194415,0.876367,0.316891,1.108325,0.702858,0.001443,0.342402,1.210285,0.662999,0.567745,0.356186,0.870715,0.700502,0.000000,0.274947,0.858871,0.769658,0.000000,0.314402,1.245849,0.724863,0.771200,0.307208,1.134510,0.797929,0.939362,0.286903,0.977769,0.818761,0.000000,0.359452,1.098500,0.705979,0.000000,0.260841,1.361620,0.552103,0.000000,0.380966,0.971173,0.741011,0.000000,0.285601,1.353955,0.554775,0.000000,0.343025,1.209894,0.661433,,,,,,,,,,0.314081,1.245955,0.725714,0.307121,1.134653,0.798104,,,,,,,,,,,,,0.389142,0.997184,0.722026,0.253317,0.913575,0.705434,0.349492,0.936078,0.630008,0.289464,0.972876,0.778967,,,,-2.646217,0.783488,1.338178,-2.783825,0.843244,1.145172,-2.756989,0.767964,1.122459,-2.942135,0.844661,1.133143,-3.350384,0.777893,1.305065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.365133,1.099236,0.704367,,,,,,,0.252889,1.349886,0.550849,0.274749,1.340542,0.541399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,7.075000,-0.440876,0.088155,0.196051,0.871447,0.314806,1.107531,0.700201,0.001493,0.339768,1.208773,0.658219,0.535762,0.355065,0.870082,0.702474,0.000000,0.274105,0.859301,0.772131,0.000000,0.311828,1.245458,0.719454,0.772434,0.305332,1.135579,0.794760,0.939955,0.285738,0.979207,0.818800,0.000000,0.357417,1.097942,0.703374,0.000000,0.257220,1.357524,0.544591,0.000000,0.379568,0.971431,0.740877,0.000000,0.282020,1.350014,0.547332,0.000000,0.340437,1.208246,0.656570,,,,,,,,,,0.311507,1.245621,0.720290,0.305247,1.135729,0.794927,,,,,,,,,,,,,0.387932,0.998084,0.720815,0.252425,0.914595,0.705879,0.349053,0.936557,0.629504,0.288710,0.974019,0.777989,,,,-2.646245,0.783470,1.338176,-2.783907,0.843237,1.145160,-2.757315,0.767947,1.122430,-2.942326,0.844612,1.133111,-3.350538,0.777854,1.305039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363249,1.098428,0.701749,,,,,,,0.249134,1.343699,0.543244,0.270286,1.335348,0.534328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,7.083333,-0.448491,0.088882,0.197682,0.867109,0.313008,1.107059,0.697583,0.001590,0.337419,1.207697,0.653864,0.462010,0.354513,0.869897,0.703893,0.000000,0.273642,0.859884,0.773766,0.000000,0.309314,1.245276,0.714477,0.785188,0.303429,1.136668,0.791654,0.938423,0.284666,0.980630,0.818373,0.000000,0.355670,1.097749,0.700897,0.000000,0.254042,1.354049,0.537753,0.000000,0.378501,0.972015,0.740545,0.000000,0.278882,1.346718,0.540609,0.000000,0.338206,1.206878,0.652036,,,,,,,,,,0.309006,1.245495,0.715248,0.303344,1.136851,0.791797,,,,,,,,,,,,,0.387300,0.999217,0.720266,0.251896,0.915392,0.705650,0.348770,0.937129,0.629208,0.287739,0.975355,0.776919,,,,-2.646265,0.783474,1.338163,-2.783686,0.843250,1.145175,-2.757032,0.767975,1.122429,-2.941872,0.844743,1.133173,-3.350842,0.777801,1.305041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361779,1.098089,0.699355,,,,,,,0.245701,1.337643,0.536134,0.265735,1.330223,0.527457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,7.091667,-0.455804,0.089678,0.199381,0.862814,0.311240,1.106636,0.695138,0.001635,0.335092,1.206663,0.649740,0.437225,0.353992,0.869831,0.705337,0.000000,0.273225,0.860554,0.775433,0.000000,0.306835,1.245093,0.709746,0.793729,0.301575,1.137747,0.788715,0.934828,0.283649,0.982077,0.818027,0.000000,0.353952,1.097605,0.698571,0.000000,0.250864,1.350636,0.531293,0.000000,0.377471,0.972666,0.740275,0.000000,0.275744,1.343483,0.534249,0.000000,0.335919,1.205767,0.647848,,,,,,,,,,0.306540,1.245291,0.710491,0.301488,1.137956,0.788845,,,,,,,,,,,,,0.386567,1.000550,0.719452,0.251403,0.916512,0.704864,0.348075,0.937557,0.628415,0.287032,0.976749,0.776123,,,,-2.646215,0.783477,1.338197,-2.783903,0.843224,1.145154,-2.757261,0.767949,1.122407,-2.942230,0.844631,1.133123,-3.349850,0.778033,1.305077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360567,1.097985,0.697104,,,,,,,0.242548,1.332569,0.529847,0.259444,1.332318,0.524358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,7.100000,-0.482897,0.104353,0.236531,0.836644,0.315455,1.104680,0.692819,0.001713,0.330141,1.202531,0.639480,0.000001,0.374620,0.872436,0.716703,0.000000,0.298326,0.863035,0.791626,0.000000,0.302422,1.243260,0.698207,0.000000,0.308460,1.141714,0.784456,0.000000,0.302635,0.987708,0.825223,0.000000,0.358801,1.098673,0.694489,0.820768,0.230453,1.331980,0.516364,0.000000,0.392817,0.978797,0.743221,0.000000,0.255878,1.326665,0.518419,0.815468,0.334075,1.205004,0.644048,0.255614,1.327194,0.517978,,,,,,,0.304018,1.245201,0.705910,0.299613,1.139090,0.785984,,,,0.359025,1.098119,0.694885,,,,,,,0.385446,1.001710,0.718266,0.251872,0.915498,0.700479,0.347668,0.938218,0.627781,0.286056,0.978125,0.775064,,,,-2.646268,0.783441,1.338196,-2.783838,0.843244,1.145153,-2.756956,0.767974,1.122482,-2.942474,0.844601,1.133118,-3.350510,0.777874,1.305041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239390,1.327612,0.524280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,7.108333,-0.471511,0.089355,0.225755,0.847778,0.314416,1.105114,0.690066,0.001758,0.331873,1.204566,0.640668,0.892668,0.370300,0.871506,0.707743,0.000000,0.291506,0.860426,0.779794,0.000000,0.302687,1.243569,0.699854,0.322037,0.304829,1.139048,0.782664,0.000000,0.296042,0.983808,0.817834,0.000000,0.357618,1.098544,0.692922,0.940370,0.237635,1.339343,0.518985,0.000000,0.388750,0.976669,0.738521,0.000000,0.262922,1.333662,0.521672,0.000000,0.332040,1.204325,0.640354,,,,,,,,,,0.301626,1.245126,0.701804,0.297927,1.140347,0.783282,,,,0.357712,1.098402,0.692756,,,,,,,0.384647,1.003164,0.717582,0.251004,0.916873,0.700278,0.347130,0.939076,0.627391,0.285345,0.979734,0.774115,,,,-2.646127,0.783473,1.338165,-2.784277,0.843214,1.145101,-2.757109,0.767973,1.122436,-2.942223,0.844654,1.133117,-3.350233,0.777918,1.305039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235081,1.323223,0.518504,0.253502,1.316703,0.509712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,7.116667,-0.477617,0.085131,0.227979,0.844192,0.313108,1.105222,0.687877,0.001720,0.329884,1.204282,0.637467,0.846281,0.371294,0.872431,0.708629,0.000000,0.292101,0.861345,0.780240,0.000000,0.299866,1.243649,0.695992,0.392250,0.302498,1.140107,0.780009,0.000000,0.295074,0.985193,0.816894,0.000000,0.356354,1.099140,0.691116,0.936488,0.235131,1.336667,0.513579,0.000000,0.388424,0.978125,0.738330,0.000000,0.260455,1.331283,0.516511,0.000000,0.330138,1.203873,0.637085,,,,,,,,,,0.298880,1.245110,0.697667,0.296297,1.141560,0.780748,,,,0.356449,1.099033,0.690906,,,,,,,0.383365,1.004711,0.716633,0.250393,0.917778,0.700267,0.346614,0.939608,0.626793,0.284478,0.981370,0.773255,,,,-2.646257,0.783453,1.338203,-2.783737,0.843225,1.145194,-2.757185,0.767946,1.122433,-2.942635,0.844565,1.133082,-3.350296,0.777951,1.305048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232960,1.319342,0.514849,0.249920,1.312986,0.504842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,7.125000,-0.482513,0.083329,0.230670,0.840850,0.311804,1.105314,0.685769,0.001707,0.327836,1.203998,0.634388,0.798694,0.371947,0.873257,0.709013,0.000000,0.292696,0.862216,0.780568,0.000000,0.297353,1.243697,0.692446,0.443968,0.300692,1.141041,0.777518,0.000000,0.294523,0.986452,0.815964,0.000000,0.355093,1.099638,0.689160,0.936985,0.232216,1.334293,0.508959,0.000000,0.388101,0.979392,0.737672,0.000000,0.257580,1.329158,0.511999,0.000000,0.328178,1.203419,0.633944,,,,,,,,,,0.296434,1.245050,0.693953,0.294750,1.142786,0.778226,,,,0.355169,1.099599,0.688923,,,,,,,0.382197,1.006347,0.715735,0.249440,0.919307,0.701400,0.345901,0.940432,0.626077,0.283127,0.983108,0.771860,,,,-2.646242,0.783484,1.338164,-2.784058,0.843236,1.145131,-2.757071,0.767977,1.122453,-2.942242,0.844666,1.133121,-3.350513,0.777892,1.305043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229681,1.316000,0.510672,0.246576,1.309758,0.500373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,7.133333,-0.486866,0.080817,0.234056,0.837645,0.310642,1.105533,0.683841,0.001598,0.325783,1.203928,0.631641,0.798694,0.373118,0.874320,0.709247,0.000000,0.293808,0.863083,0.780706,0.000000,0.294748,1.243812,0.689279,0.443968,0.298936,1.141938,0.775249,0.000000,0.294266,0.987633,0.815024,0.000000,0.353979,1.100335,0.687385,0.936985,0.229136,1.332134,0.504856,0.000000,0.388106,0.980861,0.737020,0.000000,0.254543,1.327288,0.508001,0.000000,0.326313,1.203012,0.631032,,,,,,,,,,0.294037,1.244885,0.690345,0.293130,1.143905,0.775923,,,,0.354006,1.100389,0.687193,,,,,,,0.380762,1.008098,0.714770,0.249609,0.919051,0.697524,0.345786,0.941338,0.625738,0.282273,0.984587,0.770971,,,,-2.646277,0.783481,1.338177,-2.783798,0.843245,1.145183,-2.757103,0.767951,1.122477,-2.942028,0.844671,1.133153,-3.350536,0.777847,1.305063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.226276,1.312828,0.506478,0.243445,1.306818,0.496165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,7.141667,-0.521138,0.014246,0.279491,0.806286,0.318079,1.106091,0.685950,0.001815,0.321654,1.203305,0.629629,0.694794,0.414124,0.889399,0.728707,0.000000,0.332016,0.868509,0.794620,0.000000,0.280074,1.240057,0.682510,0.582199,0.293303,1.144001,0.774079,0.000000,0.309911,0.992837,0.821908,0.000000,0.361255,1.108156,0.692971,0.949695,0.216618,1.308553,0.489121,0.000000,0.409708,0.998052,0.751552,0.000000,0.242129,1.308037,0.494400,0.000000,0.324565,1.202545,0.628359,0.241117,1.307739,0.495840,,,,,,,0.291554,1.244621,0.686829,0.291601,1.144932,0.773704,,,,,,,,,,,,,0.379271,1.009909,0.713677,0.248699,0.920237,0.698331,0.344660,0.942074,0.624743,0.281779,0.986142,0.770103,,,,-2.646367,0.783476,1.338174,-2.783722,0.843222,1.145183,-2.757069,0.767963,1.122467,-2.941814,0.844743,1.133170,-3.350451,0.777903,1.305048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.352818,1.101077,0.685315,,,,,,,0.223144,1.310176,0.502759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,7.150000,-0.533124,-0.001284,0.292109,0.794009,0.318329,1.107080,0.685154,0.000964,0.318726,1.203056,0.626639,0.183840,0.422894,0.895843,0.734683,0.000000,0.340552,0.872866,0.799602,0.000000,0.274602,1.239136,0.677897,0.000001,0.290280,1.145854,0.771916,0.505975,0.312551,0.996690,0.823567,0.000000,0.361235,1.111199,0.692890,0.000000,0.211861,1.300374,0.481858,0.000000,0.413327,1.004687,0.754888,0.000000,0.237267,1.301099,0.487600,0.553719,0.322629,1.202004,0.625622,0.237314,1.300908,0.487965,,,,,,,0.289141,1.244379,0.683500,0.290193,1.146056,0.771561,,,,,,,,,,,,,0.378184,1.011693,0.712631,0.247984,0.921424,0.698711,0.344251,0.943001,0.624001,0.281393,0.987596,0.769165,,,,-2.646284,0.783480,1.338163,-2.783895,0.843213,1.145171,-2.757256,0.767964,1.122458,-2.942051,0.844673,1.133146,-3.350618,0.777843,1.305066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.351827,1.101982,0.683765,,,,,,,0.219632,1.307375,0.498941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,7.158333,-0.538328,-0.004938,0.297524,0.788453,0.317771,1.107571,0.683708,0.001174,0.316847,1.202830,0.624039,0.000001,0.425483,0.898618,0.736100,0.000000,0.343306,0.875131,0.801045,0.000000,0.271999,1.238825,0.674725,0.000000,0.288841,1.146941,0.769911,0.895581,0.313288,0.998778,0.823428,0.000000,0.360582,1.112458,0.691522,0.000000,0.208927,1.296703,0.477773,0.000000,0.414143,1.007534,0.754959,0.000000,0.234299,1.297897,0.483581,0.896189,0.321774,1.201183,0.623769,0.234335,1.297739,0.483898,,,,,,,0.286931,1.244059,0.680336,0.288756,1.147115,0.769597,,,,,,,,,,,,,0.376902,1.013442,0.711509,0.248180,0.921760,0.696907,0.343936,0.944230,0.623515,0.280906,0.988602,0.768233,,,,-2.646258,0.783459,1.338191,-2.783854,0.843248,1.145193,-2.757153,0.767952,1.122455,-2.941849,0.844719,1.133181,-3.350565,0.777877,1.305055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350595,1.102479,0.681945,,,,,,,0.216079,1.303924,0.494894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,7.166667,-0.543279,-0.005692,0.301562,0.783502,0.316754,1.107713,0.682067,0.001223,0.314863,1.202189,0.621190,0.000001,0.426572,0.900539,0.737090,0.000000,0.344642,0.877054,0.802348,0.000000,0.269660,1.238373,0.671424,0.000000,0.287436,1.147883,0.767768,0.907672,0.313381,1.000667,0.823161,0.000000,0.359514,1.113129,0.689808,0.000000,0.205988,1.293101,0.473767,0.000000,0.414136,1.009566,0.754564,0.000000,0.231348,1.294624,0.479553,0.911045,0.320060,1.200477,0.621189,0.231388,1.294458,0.479895,,,,,,,0.284739,1.243588,0.677232,0.287344,1.148065,0.767426,,,,,,,,,,,,,0.376427,1.015361,0.710650,0.246731,0.924098,0.700405,0.343361,0.945227,0.622554,0.280616,0.989659,0.767576,,,,-2.646156,0.783465,1.338186,-2.783787,0.843234,1.145179,-2.757088,0.767974,1.122473,-2.941532,0.844797,1.133203,-3.350204,0.777970,1.305063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.349280,1.102926,0.680420,,,,,,,0.212674,1.300892,0.491280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,7.175000,-0.548145,-0.005277,0.305088,0.778737,0.315660,1.107787,0.680781,0.001214,0.312935,1.201440,0.618675,0.000001,0.427191,0.902224,0.738340,0.000000,0.345543,0.878950,0.804026,0.000000,0.267520,1.237921,0.668501,0.000000,0.286150,1.148844,0.765994,0.900334,0.313336,1.002575,0.823269,0.000000,0.358387,1.113641,0.688384,0.000000,0.203133,1.289552,0.470243,0.000000,0.413919,1.011369,0.754405,0.000000,0.228488,1.291350,0.475970,0.904471,0.318043,1.199723,0.618535,0.228538,1.291174,0.476348,,,,,,,0.282371,1.243128,0.673965,0.286049,1.149037,0.765618,,,,,,,,,,,,,0.375824,1.016678,0.709718,0.246259,0.924912,0.700541,0.343144,0.946493,0.622227,0.280293,0.990633,0.766983,,,,-2.646225,0.783464,1.338209,-2.783937,0.843217,1.145192,-2.757427,0.767925,1.122435,-2.942139,0.844660,1.133156,-3.350239,0.777927,1.305064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347787,1.103229,0.678818,,,,,,,0.209796,1.298401,0.488414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,7.183333,-0.553466,-0.006468,0.309723,0.773114,0.314817,1.107852,0.679491,0.001197,0.310988,1.200602,0.616102,0.000001,0.428776,0.904443,0.739876,0.000000,0.347401,0.881106,0.805877,0.000000,0.265134,1.237223,0.665420,0.000000,0.284807,1.149724,0.764131,0.891253,0.313722,1.004593,0.823415,0.000000,0.357471,1.114319,0.687013,0.000000,0.200170,1.285348,0.466470,0.000000,0.414205,1.013633,0.754436,0.000000,0.225501,1.287527,0.472171,0.895016,0.316008,1.198886,0.615943,0.225562,1.287335,0.472597,,,,,,,0.280156,1.242702,0.670883,0.284695,1.149933,0.763707,,,,,,,,,,,,,0.375507,1.018081,0.709027,0.246388,0.925400,0.699384,0.342645,0.947288,0.621404,0.280053,0.991560,0.766503,,,,-2.646291,0.783469,1.338196,-2.783972,0.843222,1.145163,-2.757128,0.767974,1.122459,-2.942429,0.844610,1.133155,-3.350342,0.777897,1.305096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346797,1.103309,0.677619,,,,,,,0.205512,1.292564,0.482927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,7.191667,-0.537246,0.067335,0.236382,0.806819,0.300068,1.105173,0.675826,0.001524,0.313642,1.197977,0.613869,0.844074,0.370060,0.880796,0.728401,0.000000,0.288364,0.873961,0.797696,0.000000,0.278800,1.242461,0.665669,0.409472,0.283270,1.150610,0.762262,0.912023,0.282753,1.001374,0.818317,0.000000,0.343387,1.102191,0.681502,0.000000,0.217541,1.307781,0.470481,0.000000,0.379899,0.990224,0.745003,0.000000,0.242962,1.304360,0.475063,0.000000,0.313874,1.197868,0.613300,,,,,,,,,,0.278126,1.242274,0.667925,0.283298,1.150792,0.761962,,,,,,,,,,,,,0.375199,1.019509,0.708244,0.246330,0.925867,0.699158,0.342503,0.948709,0.620942,0.279827,0.992290,0.766277,,,,-2.646162,0.783465,1.338213,-2.783936,0.843235,1.145156,-2.757259,0.767924,1.122440,-2.941956,0.844694,1.133171,-3.350025,0.777968,1.305094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.345465,1.103409,0.676323,,,,,,,0.202727,1.288226,0.479400,0.222444,1.283008,0.468852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,7.200000,-0.542420,0.067762,0.238192,0.802778,0.298990,1.105002,0.674473,0.001599,0.312050,1.197082,0.611337,0.866415,0.370155,0.881665,0.729828,0.000000,0.288544,0.875293,0.799267,0.000000,0.277019,1.242040,0.662597,0.342807,0.282023,1.151443,0.760341,0.934481,0.282301,1.002927,0.818278,0.000000,0.342328,1.102311,0.680153,0.000000,0.215293,1.304575,0.466645,0.000000,0.379451,0.991343,0.745037,0.000000,0.240733,1.301341,0.471251,0.000000,0.312232,1.197033,0.610837,,,,,,,,,,0.276292,1.241809,0.665113,0.282052,1.151559,0.760107,,,,,,,,,,,,,0.374763,1.020723,0.707383,0.246207,0.926501,0.699095,0.342265,0.949486,0.620418,0.279616,0.993071,0.765876,,,,-2.646383,0.783463,1.338199,-2.783876,0.843237,1.145170,-2.757069,0.767972,1.122453,-2.942204,0.844668,1.133164,-3.350060,0.777952,1.305104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344327,1.103435,0.675131,,,,,,,0.200163,1.283504,0.476110,0.220515,1.282728,0.470539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,7.208333,-0.547000,0.069460,0.242570,0.798202,0.297955,1.104796,0.673494,0.001599,0.309905,1.196177,0.609134,0.786100,0.371234,0.882744,0.731213,0.000000,0.290085,0.876596,0.801211,0.000000,0.274816,1.241495,0.660035,0.447819,0.281120,1.152175,0.758873,0.930656,0.282930,1.004405,0.818661,0.000000,0.341346,1.102521,0.678948,0.000000,0.211442,1.301072,0.463688,0.000000,0.379738,0.992675,0.744993,0.000000,0.236935,1.298098,0.468182,0.000000,0.310206,1.196057,0.608342,,,,,,,,,,0.274219,1.241324,0.662155,0.281103,1.152366,0.758673,,,,,,,,,,,,,0.374210,1.021739,0.706807,0.246986,0.925806,0.696318,0.341946,0.950544,0.619761,0.279506,0.993839,0.765580,,,,-2.646367,0.783450,1.338163,-2.784058,0.843234,1.145142,-2.757193,0.767968,1.122443,-2.942059,0.844687,1.133169,-3.350140,0.777945,1.305078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.342887,1.103344,0.673774,,,,,,,0.197846,1.278299,0.472978,0.217968,1.276901,0.466771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
